Id,Time,Machine,Component,Parameter,Value
5,23-06-2022 06:41,Backhoe_Loader_1,Engine,Speed,1468.549255
8,09-05-2022 12:19,Excavator_1,Engine,Speed,1661.890632
35,03-06-2022 19:30,Backhoe_Loader_1,Fuel,Water in Fuel,1399.876089
25,01-06-2022 09:23,Dozer_1,Fuel,Water in Fuel,1446.36254
36,11-06-2022 02:51,Dozer_1,Engine,Oil Pressure,54.93853328
18,20-05-2022 06:13,Articulated_Truck_1,Drive,Brake Control,8.452082044
36,19-06-2022 13:23,Backhoe_Loader_1,Misc,Air Filter Pressure,28.5257769
35,04-05-2022 23:37,Dozer_1,Fuel,Water in Fuel,1835.158314
15,27-06-2022 01:47,Dozer_1,Fuel,Temparature,344.4223433
46,19-06-2022 19:04,Backhoe_Loader_1,Engine,Temparature,90.85988197
12,22-06-2022 21:04,Dozer_1,Drive,Pedal Sensor,4.955088744
35,21-05-2022 09:27,Backhoe_Loader_1,Drive,Pedal Sensor,5.270482417
10,05-05-2022 15:16,Dozer_1,Fuel,Level,3.169530766
30,29-05-2022 02:53,Articulated_Truck_1,Engine,Speed,1320.637819
18,25-05-2022 00:20,Articulated_Truck_1,Misc,Exhaust Gas Temparature,253.5624613
31,30-05-2022 21:58,Articulated_Truck_1,Engine,Oil Pressure,26.41275639
28,30-05-2022 09:46,Dozer_1,Drive,Brake Control,6.339061533
23,27-06-2022 22:36,Dozer_1,Engine,Speed,1581.595852
8,29-05-2022 19:50,Excavator_1,Misc,Air Filter Pressure,28.5257769
6,23-05-2022 18:45,Backhoe_Loader_1,Fuel,Level,5.282551277
27,26-06-2022 02:09,Excavator_1,Drive,Brake Control,8.452082044
48,29-06-2022 23:42,Backhoe_Loader_1,Engine,Temparature,95.08592299
4,09-06-2022 03:45,Backhoe_Loader_1,Engine,Temparature,86.63384095
43,24-06-2022 17:24,Backhoe_Loader_1,Engine,Speed,1515.035706
30,11-05-2022 19:09,Backhoe_Loader_1,Fuel,Level,6.339061533
33,26-05-2022 01:00,Dozer_1,Fuel,Temparature,223.9801742
30,22-05-2022 12:35,Articulated_Truck_1,Drive,Transmission Pressure,282.0882382
9,02-05-2022 13:13,Backhoe_Loader_1,Drive,Brake Control,6.339061533
48,09-06-2022 07:18,Excavator_1,Drive,Brake Control,4.226041022
13,28-05-2022 06:14,Articulated_Truck_1,Misc,System Voltage,14.8967946
23,11-05-2022 14:50,Excavator_1,Misc,Hydraulic Pump Rate,84.52082044
14,09-06-2022 19:43,Excavator_1,Drive,Pedal Sensor,5.159141762
11,06-05-2022 07:56,Dozer_1,Drive,Transmission Pressure,416.2650407
46,08-05-2022 11:26,Excavator_1,Drive,Pedal Sensor,5.158756134
19,30-05-2022 19:30,Dozer_1,Misc,Hydraulic Pump Rate,119.3856589
50,24-05-2022 06:15,Articulated_Truck_1,Engine,Oil Pressure,68.67316661
43,02-05-2022 02:23,Excavator_1,Misc,Hydraulic Pump Rate,123.6116999
2,02-05-2022 07:24,Articulated_Truck_1,Drive,Transmission Pressure,232.4322562
11,07-05-2022 00:00,Articulated_Truck_1,Drive,Transmission Pressure,290.5403203
39,21-05-2022 09:11,Dozer_1,Engine,Oil Pressure,34.86483843
27,20-05-2022 16:04,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,86.63384095
44,09-06-2022 20:11,Dozer_1,Misc,Air Filter Pressure,27.46926664
50,13-05-2022 00:03,Excavator_1,Fuel,Water in Fuel,1520.318258
22,19-05-2022 02:06,Articulated_Truck_1,Fuel,Level,6.339061533
6,21-06-2022 17:50,Articulated_Truck_1,Engine,Oil Pressure,70.78618712
7,19-05-2022 07:14,Backhoe_Loader_1,Engine,Temparature,102.4814948
26,19-05-2022 13:36,Backhoe_Loader_1,Engine,Temparature,79.23826916
32,14-06-2022 17:23,Articulated_Truck_1,Drive,Transmission Pressure,475.429615
49,02-06-2022 19:26,Backhoe_Loader_1,Fuel,Pressure,59.16457431
10,17-06-2022 21:14,Backhoe_Loader_1,Engine,Speed,1606.952099
9,19-05-2022 16:41,Excavator_1,Drive,Brake Control,7.395571788
36,16-06-2022 10:52,Articulated_Truck_1,Fuel,Level,3.169530766
6,29-06-2022 14:50,Articulated_Truck_1,Misc,Exhaust Gas Temparature,221.8671537
21,23-05-2022 01:36,Dozer_1,Drive,Transmission Pressure,424.7171227
32,10-05-2022 14:37,Dozer_1,Fuel,Level,7.395571788
9,05-06-2022 05:05,Dozer_1,Misc,System Voltage,15.19214035
42,04-05-2022 00:31,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,228.2062152
19,07-06-2022 01:33,Backhoe_Loader_1,Drive,Brake Control,10.56510255
32,14-06-2022 11:44,Dozer_1,Misc,Air Filter Pressure,32.75181792
15,01-05-2022 13:12,Excavator_1,Engine,Temparature,100.3684743
31,11-05-2022 11:08,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,86.63384095
32,13-05-2022 04:58,Excavator_1,Fuel,Level,9.508592299
47,26-06-2022 11:13,Articulated_Truck_1,Fuel,Level,3.169530766
12,10-05-2022 04:48,Backhoe_Loader_1,Fuel,Pressure,51.76900252
17,23-05-2022 23:09,Articulated_Truck_1,Engine,Oil Pressure,34.86483843
13,24-05-2022 00:58,Articulated_Truck_1,Fuel,Water in Fuel,82.40779993
24,21-06-2022 15:12,Backhoe_Loader_1,Fuel,Pressure,44.37343073
35,21-06-2022 13:10,Excavator_1,Drive,Pedal Sensor,5.100249315
2,09-06-2022 08:21,Articulated_Truck_1,Engine,Temparature,79.23826916
1,29-05-2022 01:45,Excavator_1,Misc,System Voltage,14.41320014
30,13-06-2022 06:05,Dozer_1,Fuel,Level,8.452082044
42,19-06-2022 03:02,Articulated_Truck_1,Misc,Exhaust Gas Temparature,185.945805
45,03-06-2022 05:06,Excavator_1,Drive,Transmission Pressure,341.2528125
31,17-05-2022 04:05,Excavator_1,Drive,Pedal Sensor,4.947557422
16,03-05-2022 10:01,Dozer_1,Engine,Speed,1441.079988
36,10-05-2022 12:45,Articulated_Truck_1,Engine,Oil Pressure,47.5429615
13,24-05-2022 18:41,Excavator_1,Engine,Temparature,79.23826916
27,03-05-2022 22:07,Excavator_1,Fuel,Temparature,375.0611407
41,06-05-2022 07:11,Backhoe_Loader_1,Engine,Speed,1782.332801
36,09-05-2022 05:38,Backhoe_Loader_1,Fuel,Level,5.282551277
14,16-06-2022 00:37,Articulated_Truck_1,Drive,Pedal Sensor,4.648645124
43,16-06-2022 21:30,Dozer_1,Engine,Speed,1572.08726
49,22-05-2022 16:32,Excavator_1,Engine,Speed,1454.814622
32,18-05-2022 00:34,Backhoe_Loader_1,Engine,Speed,1558.352627
36,27-06-2022 16:29,Excavator_1,Engine,Oil Pressure,41.20389996
31,06-06-2022 19:21,Dozer_1,Fuel,Water in Fuel,1412.554212
49,03-05-2022 10:13,Articulated_Truck_1,Engine,Speed,1648.155999
32,04-06-2022 06:36,Articulated_Truck_1,Engine,Speed,1637.590896
3,20-06-2022 16:43,Excavator_1,Fuel,Temparature,420.4910817
2,20-06-2022 14:48,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,229.2627254
12,06-06-2022 09:36,Excavator_1,Engine,Speed,1736.90286
41,13-06-2022 13:11,Dozer_1,Engine,Speed,1871.079662
37,18-05-2022 14:22,Excavator_1,Drive,Brake Control,9.508592299
28,09-06-2022 05:23,Articulated_Truck_1,Drive,Brake Control,3.169530766
40,18-05-2022 20:27,Articulated_Truck_1,Engine,Temparature,105.6510255
29,15-05-2022 07:07,Dozer_1,Drive,Brake Control,5.282551277
27,17-06-2022 20:56,Backhoe_Loader_1,Engine,Speed,1416.780253
24,17-06-2022 03:01,Dozer_1,Fuel,Pressure,54.93853328
17,17-05-2022 12:45,Backhoe_Loader_1,Misc,System Voltage,15.09351127
32,14-05-2022 23:13,Backhoe_Loader_1,Misc,Air Filter Pressure,26.41275639
16,18-06-2022 10:52,Articulated_Truck_1,Fuel,Pressure,70.78618712
47,17-06-2022 20:57,Dozer_1,Fuel,Level,3.169530766
37,27-06-2022 00:30,Articulated_Truck_1,Fuel,Temparature,0
26,13-05-2022 19:45,Articulated_Truck_1,Engine,Temparature,103.538005
17,25-05-2022 21:48,Articulated_Truck_1,Fuel,Water in Fuel,85.57733069
48,14-06-2022 10:10,Articulated_Truck_1,Engine,Temparature,86.63384095
48,25-06-2022 12:04,Excavator_1,Fuel,Temparature,313.7835459
2,02-05-2022 05:43,Dozer_1,Fuel,Level,2.113020511
49,27-05-2022 02:12,Articulated_Truck_1,Drive,Brake Control,4.226041022
33,16-05-2022 02:16,Articulated_Truck_1,Fuel,Temparature,0
5,23-06-2022 20:53,Articulated_Truck_1,Misc,System Voltage,13.84028435
37,23-05-2022 15:59,Dozer_1,Drive,Brake Control,7.395571788
48,02-06-2022 21:45,Dozer_1,Drive,Brake Control,5.282551277
39,13-06-2022 10:51,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,95.08592299
24,14-06-2022 22:34,Excavator_1,Misc,Air Filter Pressure,23.24322562
32,30-06-2022 11:08,Articulated_Truck_1,Fuel,Level,4.226041022
3,13-06-2022 00:44,Excavator_1,Drive,Pedal Sensor,3.751019984
6,03-06-2022 15:23,Dozer_1,Fuel,Level,6.339061533
11,25-06-2022 12:15,Backhoe_Loader_1,Fuel,Temparature,236.6582972
50,17-06-2022 09:01,Backhoe_Loader_1,Drive,Transmission Pressure,398.3043663
36,26-05-2022 03:39,Excavator_1,Drive,Brake Control,9.508592299
4,23-06-2022 23:50,Articulated_Truck_1,Misc,Air Filter Pressure,23.24322562
34,03-06-2022 02:57,Dozer_1,Engine,Speed,1463.266704
49,02-06-2022 18:33,Excavator_1,Misc,System Voltage,13.95387239
33,20-05-2022 15:07,Excavator_1,Engine,Oil Pressure,38.0343692
42,19-06-2022 08:39,Articulated_Truck_1,Engine,Oil Pressure,38.0343692
42,16-06-2022 22:11,Articulated_Truck_1,Drive,Pedal Sensor,4.120389996
27,16-06-2022 11:16,Dozer_1,Fuel,Temparature,403.5869176
29,02-06-2022 01:46,Backhoe_Loader_1,Misc,System Voltage,14.48932934
41,21-06-2022 09:28,Articulated_Truck_1,Misc,System Voltage,16.05895588
34,16-06-2022 01:32,Articulated_Truck_1,Drive,Transmission Pressure,472.2600842
15,23-06-2022 08:05,Backhoe_Loader_1,Fuel,Temparature,383.5132227
1,07-06-2022 08:39,Backhoe_Loader_1,Drive,Brake Control,6.339061533
3,12-05-2022 06:44,Dozer_1,Drive,Pedal Sensor,3.209909562
30,22-06-2022 23:36,Articulated_Truck_1,Misc,Exhaust Gas Temparature,190.171846
39,12-06-2022 09:50,Excavator_1,Misc,Hydraulic Pump Rate,118.3291486
38,08-06-2022 17:46,Excavator_1,Drive,Brake Control,5.282551277
8,21-05-2022 21:04,Dozer_1,Fuel,Pressure,50.71249226
18,28-05-2022 00:21,Excavator_1,Drive,Brake Control,7.395571788
17,08-05-2022 08:31,Excavator_1,Engine,Oil Pressure,33.80832818
49,28-06-2022 15:45,Dozer_1,Engine,Speed,1616.460691
14,21-05-2022 20:21,Backhoe_Loader_1,Engine,Oil Pressure,47.5429615
47,22-06-2022 04:47,Articulated_Truck_1,Engine,Oil Pressure,59.16457431
36,22-06-2022 20:24,Excavator_1,Misc,Air Filter Pressure,30.63879741
7,26-06-2022 19:35,Excavator_1,Engine,Temparature,96.14243325
37,01-06-2022 16:12,Backhoe_Loader_1,Engine,Temparature,79.23826916
4,21-05-2022 23:07,Articulated_Truck_1,Fuel,Pressure,46.48645124
27,25-05-2022 04:38,Backhoe_Loader_1,Fuel,Temparature,359.2134869
45,05-06-2022 11:11,Dozer_1,Fuel,Pressure,39.09087945
30,24-06-2022 06:17,Excavator_1,Engine,Speed,1537.222422
4,14-05-2022 11:42,Backhoe_Loader_1,Drive,Transmission Pressure,308.5009946
6,02-05-2022 08:37,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,235.601787
21,12-06-2022 21:34,Articulated_Truck_1,Drive,Transmission Pressure,264.1275639
28,13-05-2022 09:16,Excavator_1,Engine,Oil Pressure,55.99504354
23,27-05-2022 22:41,Articulated_Truck_1,Engine,Speed,1415.723742
49,07-05-2022 03:48,Dozer_1,Fuel,Pressure,61.27759482
45,29-06-2022 16:47,Dozer_1,Engine,Speed,1526.657319
2,15-05-2022 20:33,Articulated_Truck_1,Fuel,Level,10.56510255
34,04-05-2022 15:01,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,309.5575049
47,09-06-2022 00:25,Backhoe_Loader_1,Fuel,Level,6.339061533
42,25-06-2022 01:50,Dozer_1,Drive,Pedal Sensor,3.718111086
50,23-05-2022 04:38,Backhoe_Loader_1,Fuel,Water in Fuel,1479.114358
20,30-06-2022 20:00,Excavator_1,Misc,Air Filter Pressure,26.41275639
16,09-05-2022 14:21,Articulated_Truck_1,Drive,Pedal Sensor,3.80343692
29,05-06-2022 05:54,Excavator_1,Misc,System Voltage,15.14336455
39,16-06-2022 02:41,Excavator_1,Fuel,Water in Fuel,487.0512278
11,21-06-2022 18:05,Articulated_Truck_1,Engine,Oil Pressure,76.06873839
3,04-06-2022 23:24,Articulated_Truck_1,Fuel,Temparature,0
5,01-06-2022 00:48,Articulated_Truck_1,Drive,Pedal Sensor,4.648645124
22,17-06-2022 17:06,Articulated_Truck_1,Drive,Pedal Sensor,3.80343692
5,28-06-2022 06:46,Excavator_1,Engine,Speed,1609.065119
14,06-05-2022 13:30,Excavator_1,Misc,Exhaust Gas Temparature,323.2921382
37,19-06-2022 12:40,Backhoe_Loader_1,Misc,System Voltage,13.23089027
23,18-06-2022 16:45,Backhoe_Loader_1,Fuel,Temparature,397.2478561
9,16-05-2022 22:24,Articulated_Truck_1,Misc,System Voltage,13.41768024
42,23-06-2022 16:26,Backhoe_Loader_1,Drive,Pedal Sensor,4.017958452
19,17-06-2022 17:04,Dozer_1,Drive,Brake Control,7.395571788
15,30-06-2022 13:37,Articulated_Truck_1,Misc,Hydraulic Pump Rate,126.7812307
23,17-06-2022 02:44,Excavator_1,Drive,Transmission Pressure,421.5475919
22,21-06-2022 16:09,Backhoe_Loader_1,Fuel,Level,8.452082044
6,15-06-2022 13:51,Excavator_1,Misc,Exhaust Gas Temparature,329.6311997
13,17-06-2022 15:59,Excavator_1,Fuel,Water in Fuel,574.741579
37,16-06-2022 15:27,Excavator_1,Misc,System Voltage,16.4071609
38,02-06-2022 22:25,Excavator_1,Fuel,Pressure,55.99504354
8,02-06-2022 17:20,Backhoe_Loader_1,Engine,Speed,1509.753155
5,08-06-2022 13:17,Dozer_1,Misc,System Voltage,14.6510886
19,03-05-2022 07:01,Excavator_1,Engine,Speed,1808.745557
24,23-06-2022 23:45,Articulated_Truck_1,Misc,Air Filter Pressure,32.75181792
25,17-05-2022 23:42,Excavator_1,Engine,Oil Pressure,39.09087945
30,28-06-2022 07:21,Excavator_1,Misc,Exhaust Gas Temparature,327.5181792
1,25-05-2022 03:32,Dozer_1,Fuel,Water in Fuel,302.1619331
28,19-06-2022 08:29,Excavator_1,Drive,Brake Control,1.056510255
38,25-05-2022 21:05,Dozer_1,Drive,Brake Control,5.282551277
50,07-05-2022 21:21,Articulated_Truck_1,Fuel,Water in Fuel,473.3165945
46,11-06-2022 09:31,Backhoe_Loader_1,Fuel,Water in Fuel,420.4910817
12,25-06-2022 08:18,Articulated_Truck_1,Misc,Air Filter Pressure,26.41275639
10,25-05-2022 08:33,Excavator_1,Fuel,Level,7.395571788
41,15-05-2022 10:38,Backhoe_Loader_1,Drive,Transmission Pressure,305.3314638
18,10-06-2022 17:46,Dozer_1,Engine,Temparature,105.6510255
38,25-05-2022 11:32,Articulated_Truck_1,Fuel,Pressure,76.06873839
24,25-05-2022 04:47,Backhoe_Loader_1,Engine,Temparature,99.31196402
31,04-05-2022 01:41,Dozer_1,Misc,Hydraulic Pump Rate,99.31196402
2,25-05-2022 15:52,Excavator_1,Drive,Transmission Pressure,428.9431637
42,27-05-2022 18:23,Backhoe_Loader_1,Fuel,Water in Fuel,522.9725765
38,06-05-2022 20:06,Backhoe_Loader_1,Drive,Brake Control,6.339061533
46,24-06-2022 19:36,Excavator_1,Fuel,Water in Fuel,1132.578994
25,15-06-2022 15:14,Articulated_Truck_1,Drive,Transmission Pressure,386.6827535
1,09-06-2022 14:04,Articulated_Truck_1,Fuel,Water in Fuel,52.82551277
38,11-06-2022 04:31,Articulated_Truck_1,Misc,Exhaust Gas Temparature,191.2283562
34,10-06-2022 12:30,Dozer_1,Misc,Exhaust Gas Temparature,366.6090587
6,20-06-2022 15:06,Excavator_1,Engine,Oil Pressure,63.39061533
19,23-05-2022 07:36,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,123.6116999
12,18-05-2022 20:55,Dozer_1,Engine,Speed,1615.404181
34,29-06-2022 07:20,Excavator_1,Engine,Speed,1499.188053
1,14-06-2022 07:01,Backhoe_Loader_1,Misc,System Voltage,15.79964001
31,12-06-2022 13:05,Backhoe_Loader_1,Engine,Oil Pressure,68.67316661
14,06-05-2022 18:34,Backhoe_Loader_1,Drive,Pedal Sensor,3.736534526
19,23-05-2022 17:34,Backhoe_Loader_1,Fuel,Temparature,264.1275639
40,22-05-2022 13:59,Backhoe_Loader_1,Drive,Transmission Pressure,368.7220792
48,12-05-2022 01:56,Dozer_1,Misc,Air Filter Pressure,27.46926664
35,24-05-2022 16:19,Excavator_1,Fuel,Water in Fuel,1740.072391
18,30-05-2022 07:29,Articulated_Truck_1,Engine,Temparature,107.7640461
17,08-06-2022 15:27,Dozer_1,Misc,System Voltage,16.12337498
21,05-06-2022 00:55,Articulated_Truck_1,Fuel,Water in Fuel,92.97290248
13,05-06-2022 07:06,Dozer_1,Drive,Transmission Pressure,235.601787
38,05-06-2022 14:13,Backhoe_Loader_1,Engine,Speed,1674.568755
33,10-05-2022 10:06,Articulated_Truck_1,Drive,Pedal Sensor,4.648645124
49,06-06-2022 15:31,Backhoe_Loader_1,Engine,Speed,1472.775296
4,30-05-2022 14:58,Dozer_1,Fuel,Pressure,49.65598201
48,28-05-2022 18:04,Excavator_1,Misc,Air Filter Pressure,36.97785894
14,27-05-2022 17:18,Articulated_Truck_1,Engine,Oil Pressure,46.48645124
29,23-06-2022 10:50,Articulated_Truck_1,Engine,Temparature,100.3684743
41,20-05-2022 01:01,Excavator_1,Engine,Speed,1600.613037
34,07-05-2022 09:54,Excavator_1,Fuel,Pressure,54.93853328
25,14-06-2022 08:08,Excavator_1,Fuel,Water in Fuel,1735.84635
13,07-06-2022 03:24,Backhoe_Loader_1,Drive,Transmission Pressure,302.1619331
30,24-06-2022 06:14,Dozer_1,Drive,Transmission Pressure,286.3142792
49,21-06-2022 12:15,Dozer_1,Misc,System Voltage,15.08508274
17,01-05-2022 12:55,Excavator_1,Misc,System Voltage,12.6953875
43,28-06-2022 06:57,Backhoe_Loader_1,Fuel,Level,5.282551277
29,29-05-2022 23:47,Articulated_Truck_1,Drive,Brake Control,7.395571788
2,27-05-2022 08:34,Excavator_1,Fuel,Level,2.113020511
40,13-06-2022 19:48,Dozer_1,Engine,Temparature,94.02941274
8,09-05-2022 12:13,Dozer_1,Engine,Speed,1433.684417
5,06-06-2022 18:13,Dozer_1,Fuel,Water in Fuel,303.2184433
49,05-06-2022 12:35,Backhoe_Loader_1,Misc,System Voltage,15.53952141
39,18-05-2022 13:10,Dozer_1,Drive,Pedal Sensor,4.959967324
26,06-06-2022 21:59,Articulated_Truck_1,Fuel,Level,5.282551277
37,05-06-2022 04:17,Articulated_Truck_1,Misc,System Voltage,14.4741905
5,05-06-2022 01:06,Backhoe_Loader_1,Drive,Pedal Sensor,4.658645637
33,19-05-2022 16:09,Backhoe_Loader_1,Engine,Oil Pressure,64.44712558
21,09-05-2022 21:40,Dozer_1,Misc,System Voltage,15.21382981
13,28-06-2022 19:01,Backhoe_Loader_1,Misc,System Voltage,16.71730575
35,30-05-2022 03:59,Articulated_Truck_1,Engine,Temparature,99.31196402
25,22-05-2022 20:48,Articulated_Truck_1,Engine,Oil Pressure,47.5429615
13,12-06-2022 22:26,Articulated_Truck_1,Drive,Transmission Pressure,316.9530766
22,04-06-2022 17:55,Excavator_1,Engine,Oil Pressure,27.46926664
44,04-05-2022 03:09,Articulated_Truck_1,Misc,Air Filter Pressure,32.75181792
40,22-05-2022 10:03,Articulated_Truck_1,Drive,Transmission Pressure,468.0340432
8,03-06-2022 00:36,Articulated_Truck_1,Misc,Air Filter Pressure,24.29973588
8,18-06-2022 14:11,Dozer_1,Drive,Brake Control,8.452082044
28,12-06-2022 10:46,Backhoe_Loader_1,Engine,Oil Pressure,60.22108456
12,02-06-2022 21:54,Backhoe_Loader_1,Misc,Air Filter Pressure,26.41275639
44,22-06-2022 19:24,Articulated_Truck_1,Fuel,Temparature,0
7,29-06-2022 21:21,Articulated_Truck_1,Misc,Hydraulic Pump Rate,124.6682101
37,08-06-2022 10:58,Articulated_Truck_1,Drive,Brake Control,8.452082044
9,24-06-2022 20:26,Excavator_1,Misc,System Voltage,13.43256924
23,23-05-2022 20:40,Dozer_1,Fuel,Temparature,393.021815
39,18-05-2022 20:38,Articulated_Truck_1,Fuel,Water in Fuel,194.397887
15,30-06-2022 15:28,Backhoe_Loader_1,Drive,Transmission Pressure,287.3707895
8,09-06-2022 14:12,Articulated_Truck_1,Fuel,Pressure,48.59947175
7,16-06-2022 20:11,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,87.6903512
46,21-05-2022 03:29,Articulated_Truck_1,Fuel,Water in Fuel,450.0733688
17,23-05-2022 11:17,Articulated_Truck_1,Misc,System Voltage,15.21374768
34,01-06-2022 23:11,Articulated_Truck_1,Engine,Speed,1743.241922
8,20-06-2022 01:28,Excavator_1,Drive,Brake Control,8.452082044
20,12-06-2022 18:58,Backhoe_Loader_1,Fuel,Pressure,49.65598201
26,22-06-2022 21:50,Dozer_1,Fuel,Level,2.113020511
27,01-05-2022 03:12,Dozer_1,Engine,Speed,1384.028435
21,11-05-2022 20:59,Backhoe_Loader_1,Engine,Speed,1864.740601
31,12-06-2022 05:07,Dozer_1,Drive,Pedal Sensor,4.33248836
39,02-06-2022 05:50,Articulated_Truck_1,Misc,Hydraulic Pump Rate,122.5551896
36,15-05-2022 15:22,Excavator_1,Fuel,Level,7.395571788
33,09-06-2022 00:16,Articulated_Truck_1,Engine,Oil Pressure,36.97785894
20,23-05-2022 04:38,Dozer_1,Misc,Air Filter Pressure,32.75181792
11,04-05-2022 08:34,Excavator_1,Engine,Oil Pressure,44.37343073
18,27-06-2022 11:20,Excavator_1,Engine,Temparature,83.46431018
8,16-05-2022 09:07,Articulated_Truck_1,Drive,Brake Control,8.452082044
41,19-06-2022 03:27,Backhoe_Loader_1,Fuel,Level,4.226041022
10,10-05-2022 19:19,Dozer_1,Drive,Brake Control,2.113020511
37,21-05-2022 14:46,Dozer_1,Fuel,Temparature,267.2970946
39,04-06-2022 20:30,Backhoe_Loader_1,Fuel,Water in Fuel,1417.836763
16,02-05-2022 17:24,Dozer_1,Fuel,Pressure,50.71249226
23,15-06-2022 11:11,Dozer_1,Misc,Hydraulic Pump Rate,95.08592299
40,21-05-2022 14:34,Backhoe_Loader_1,Fuel,Level,6.339061533
38,09-05-2022 18:52,Articulated_Truck_1,Drive,Brake Control,4.226041022
2,06-05-2022 21:13,Dozer_1,Misc,Exhaust Gas Temparature,257.7885023
38,26-06-2022 13:54,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,222.9236639
36,06-05-2022 07:00,Backhoe_Loader_1,Engine,Oil Pressure,50.71249226
48,10-05-2022 19:49,Backhoe_Loader_1,Drive,Brake Control,5.282551277
37,03-06-2022 03:33,Backhoe_Loader_1,Drive,Brake Control,4.226041022
1,19-05-2022 10:40,Backhoe_Loader_1,Engine,Speed,1428.401865
24,23-06-2022 10:14,Excavator_1,Engine,Temparature,85.57733069
34,23-06-2022 20:40,Backhoe_Loader_1,Fuel,Pressure,62.33410507
15,23-06-2022 12:01,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,89.80337172
31,12-06-2022 04:21,Articulated_Truck_1,Fuel,Water in Fuel,126.7812307
43,22-06-2022 04:26,Excavator_1,Engine,Speed,1741.128901
21,26-06-2022 15:31,Excavator_1,Misc,System Voltage,16.05110858
14,19-06-2022 23:44,Dozer_1,Misc,Exhaust Gas Temparature,363.4395279
4,03-06-2022 16:57,Backhoe_Loader_1,Fuel,Pressure,39.09087945
32,07-06-2022 04:00,Dozer_1,Drive,Transmission Pressure,346.5353638
17,08-05-2022 07:09,Dozer_1,Drive,Brake Control,9.508592299
50,05-05-2022 16:57,Excavator_1,Engine,Oil Pressure,45.42994099
5,21-06-2022 11:20,Excavator_1,Fuel,Water in Fuel,291.5968305
33,14-05-2022 09:43,Dozer_1,Misc,System Voltage,15.86263399
44,18-06-2022 05:32,Dozer_1,Engine,Oil Pressure,43.31692047
24,26-05-2022 04:44,Excavator_1,Drive,Pedal Sensor,4.500437063
3,01-05-2022 08:01,Backhoe_Loader_1,Fuel,Temparature,256.7319921
24,07-06-2022 12:15,Articulated_Truck_1,Fuel,Pressure,59.16457431
12,23-06-2022 00:10,Articulated_Truck_1,Drive,Pedal Sensor,3.909087945
49,11-05-2022 21:15,Backhoe_Loader_1,Drive,Brake Control,3.169530766
13,10-06-2022 06:17,Dozer_1,Misc,System Voltage,15.55124392
40,21-06-2022 03:03,Excavator_1,Drive,Transmission Pressure,374.0046304
33,22-06-2022 06:01,Excavator_1,Misc,System Voltage,13.12784938
47,20-06-2022 10:39,Excavator_1,Misc,Hydraulic Pump Rate,132.0637819
20,02-06-2022 02:28,Excavator_1,Drive,Brake Control,5.282551277
18,15-06-2022 16:21,Backhoe_Loader_1,Fuel,Level,6.339061533
10,13-05-2022 18:58,Articulated_Truck_1,Drive,Brake Control,7.395571788
44,17-06-2022 08:14,Backhoe_Loader_1,Fuel,Temparature,347.5918741
7,19-05-2022 10:03,Dozer_1,Fuel,Temparature,272.5796459
39,01-06-2022 06:07,Dozer_1,Misc,Hydraulic Pump Rate,91.91639223
35,18-05-2022 05:49,Backhoe_Loader_1,Engine,Temparature,99.31196402
35,13-05-2022 05:51,Dozer_1,Engine,Temparature,89.80337172
38,17-05-2022 15:25,Excavator_1,Engine,Speed,1524.544299
18,05-05-2022 19:26,Backhoe_Loader_1,Drive,Brake Control,10.56510255
